,state,latitude,longitude,n_killed,location_description
192368,New York,40.6871,-73.9299,0,Bedford Stuyvesant
192369,New York,40.8178,-73.9418,0,Harlem
192372,New York,40.6634,-73.914,0,Brownsville
192373,North Carolina,35.6804,-80.4317,1,Weant Street Apts
192374,Indiana,41.7176,-86.1878,1,Bar Louie
192375,New York,40.7039,-74.0127,0,Doubletree by Hilton
192377,South Carolina,34.9302,-81.9782,0,Timber Creek Apartments
192378,Massachusetts,41.6965,-71.1617,0,Nick's Hot Dogs
192382,New York,40.6698,-73.9583,0,Crown Heights
192390,Illinois,41.8992,-87.7176,1,Humboldt Park
192391,New York,40.6817,-73.8825,0,Cypress Hills
192394,Illinois,41.8387,-87.7268,0,Little Village
192397,Illinois,41.8085,-87.6735,1,Back of the Yards
192399,Illinois,41.7745,-87.5909,0,Woodlawn
192400,Illinois,41.7541,-87.6478,0,Gresham
192401,Oregon,45.4974,-122.571,0,Powellhurst-Gilbert neighborhood
192402,Mississippi,33.408,-91.0361,0,Frisby Park
192403,Arkansas,33.4233,-94.0083,0,Smith-Keys Village Apartments
192404,Missouri,38.6002,-90.2249,0,Benton Park West neighborhood
192408,California,34.2055,-119.181,1,Wilson Park
192413,Oregon,45.4973,-122.52799999999999,0,Glenwood Apartments
192418,Ohio,41.0816,-81.5496,0,West Akron neighborhood
192419,Florida,28.5531,-81.7502,1,Disston Avenue Apartments
192424,Wisconsin,43.062,-87.874,1,Bradford Beach
192425,Utah,40.6658,-111.88799999999999,1,Iris Apartments
192426,Nevada,36.1814,-115.18,0,7-Eleven
192427,Pennsylvania,40.207,-80.2571,1,Washington County Fairgrounds
192431,Ohio,39.7631,-84.1703,0,Taqueria Mixteca
192433,Minnesota,44.9682,-93.10600000000001,1,Born's Bar
192435,Ohio,41.6669,-83.5383,1,North Toledo
192440,Georgia,31.995,-81.1253,1,Heritage Square Apartments
192444,Ohio,39.9529,-83.0254,0,Franklinton neighborhood
192448,Alaska,61.2239,-149.80200000000002,0,Mountain View
192458,Indiana,38.2833,-85.7374,0,Marks Barber and Style
192460,Illinois,42.2732,-89.09899999999999,0,Winnebago County Justice Center
192467,Arkansas,35.6018,-91.2767,1,Remmel Park
192468,New York,43.1038,-77.5376,0,Taylor's Nightclub and Bistro
192470,Oklahoma,36.1531,-96.0141,0,Osage Casino
192473,Tennessee,35.1079,-89.9651,0,Orange Mound
192475,Illinois,41.8769,-87.7378,0,West Garfield Park
192478,Georgia,33.4139,-84.2028,1,Estates at McDonough
192479,Florida,29.0255,-82.1528,0,BP
192482,Ohio,40.9051,-81.3688,2,Lake Township
192483,Kentucky,36.8332,-83.8408,1,Gravy Hollow
192489,Illinois,41.8139,-87.6703,0,Back of the Yards
192491,Illinois,41.8705,-87.7427,0,Lawndale
192493,New York,41.2349,-74.07300000000001,1,Lake Welch Beach - Harriman State Park
192494,Illinois,41.7431,-87.6551,1,Gresham
192495,Illinois,41.8944,-87.7437,1,Garfield Park
192499,California,33.9033,-118.14399999999999,2,First Class Car Audio
192502,Illinois,39.1195,-88.5606,0,Somonauk Park
192504,New York,40.6961,-73.9494,0,Bedford Stuyvesant
192507,Louisiana,30.1141,-91.9011,1,St Martin Parish
192511,Ohio,41.5259,-81.597,1,East Cleveland
192515,Massachusetts,42.7128,-71.1578,0,Dubai Nightclub
192519,California,37.9122,-121.295,0,Seaport District
192521,Maryland,39.294000000000004,-76.62,0,Coldstream Homestead Montebello neighborhood
192525,North Carolina,35.4808,-77.0853,0,Sydney Creek
192530,Maine,44.4691,-69.6707,0,Maine Criminal Justice Academy
192531,New York,40.7925,-72.8388,0,Poospatuck Indian Reservation
192535,Alabama,32.2695,-86.5364,0,Marathon
192538,Virginia,36.8655,-76.1787,1,Summer Haven apartments
192544,Texas,30.443,-97.7814,0,ATX Armory
192548,Kentucky,38.2081,-85.78200000000001,1,Arcadia Apartments
192552,North Carolina,35.2693,-80.7827,0,Hidden Valley neighborhood
192558,Florida,27.4487,-80.3989,0,Flying J Truck Stop
192562,Pennsylvania,41.4341,-75.6563,0,Disco Dollar
192567,Virginia,37.0638,-76.426,0,Hampton Towne Centre AMC
192573,Ohio,39.2159,-84.5302,0,New Rustic Tavern
192577,Virginia,38.6633,-77.2494,1,Quality Inn
192582,Illinois,41.7859,-87.723,1,West Lawn
192583,Illinois,41.8605,-87.7324,2,North Lawndale
192584,Ohio,39.1522,-84.4433,0,Speedway Gas (Norwood)
192596,Indiana,40.7451,-86.7738,1,Walmart
192597,Illinois,41.9384,-87.7814,0,Belmont-Central
192599,Texas,29.8004,-95.1822,1,Village of Uvalde Apartments
192600,Florida,27.6813,-80.4193,0,Smith's Grocery
192602,Texas,33.0277,-96.8319,1,QuikTrip
192614,Alabama,33.6154,-86.6792,2,Empowerment Learning Academy
192624,Georgia,33.6834,-84.23299999999999,1,Waffle House
192625,Massachusetts,42.31100000000001,-71.0785,0,Dorchester neighborhood
192634,Louisiana,29.9366,-90.0867,0,(Central City)
192636,Nevada,36.2492,-116.054,1,Nevada Southern Detention Center
192638,Connecticut,41.5511,-73.0569,0,Exit 68
192640,Montana,46.0125,-112.54,0,Knights of Columbus
192642,Texas,32.8087,-96.7461,0,Lakewood on the Trail Apartments
192645,Pennsylvania,40.4238,-80.0018,0,Mount Washington neighborhood
192647,Massachusetts,42.2761,-71.0897,1,Mattapan neighborhood
192651,Alabama,31.2036,-85.4196,0,Larry's Real Pit Bar-B-Q
192658,California,38.6258,-121.43299999999999,0,Hagginwood Park
192692,Indiana,41.0891,-85.146,0,Get 2 Go
192696,Connecticut,41.2525,-73.055,1,Eisenhower Park
192698,Illinois,41.7343,-87.6375,0,Gresham
192699,Illinois,42.0082,-87.6682,0,Rogers Park
192700,Alabama,34.6999,-86.6262,0,Pinecrest Apartments
192726,New Hampshire,42.9579,-70.8575,1,New Hampshire Liquor & Wine Outlet
192728,Texas,27.8427,-97.5672,1,Annaville neighborhood
192729,Illinois,39.1176,-90.3274,1,DJ's Pub and Grill
192735,New York,43.1865,-77.5995,0,North Rochester
192736,Oklahoma,36.716,-95.935,1,McAlister's Deli
192738,New Hampshire,43.7531,-71.6945,0,Prince Haven Apartments
192739,Oklahoma,35.3744,-97.524,1,Brookwood Village Apartments
192741,Illinois,41.7458,-87.7028,1,Ashburn
192742,Illinois,41.833999999999996,-87.6779,0,McKinley Park
192743,Illinois,41.9132,-87.7644,1,Austin
192744,Illinois,41.8041,-87.6042,1,Kenwood neighborhood
192745,Ohio,41.6435,-83.5159,1,East Toledo
192747,Missouri,37.2449,-93.2612,0,Ozark Inn
192751,Tennessee,36.1946,-86.51799999999999,0,Guns and Ammo
192763,Tennessee,36.149,-86.7627,0,Z-Mart
192776,North Carolina,35.991,-78.843,0,Scotland Manor townhouses
192777,Missouri,38.5969,-90.2169,1,Shell
192782,Virginia,36.8411,-76.0175,0,Oceana Gardens
192789,Ohio,39.1762,-84.4668,1,Boost Mobile
192795,Illinois,41.7784,-87.6049,1,Cosmopolitan Church of Prayer
192810,Georgia,32.0286,-81.1013,0,Candler Hospital
192812,California,37.9706,-121.288,0,Civic District
192813,California,38.0349,-121.363,0,Bear Creek District
192814,Illinois,41.8869,-87.6279,0,The Loop
192815,California,37.7596,-122.405,4,UPS
192816,Tennessee,35.0999,-89.8627,0,St. Francis Hospital
192832,Arkansas,36.167,-94.1249,0,Arky Armory
192840,California,37.623000000000005,-120.975,0,Mencini Park
192844,California,33.6903,-117.376,1,Circle K
192845,Iowa,41.5303,-93.6499,0,DSM Int'l Airport
192850,Florida,30.279,-81.5231,1,The Club at Town Center
192851,Virginia,38.352,-77.7523,0,Somerset Ridge Subdivision
192858,Illinois,41.703,-87.6578,0,East Beverly neighborhood
192860,Texas,29.679000000000002,-95.4795,1,Southwest Houston
192864,California,38.4182,-121.395,0,Elk Grove Police
192865,Indiana,41.6879,-86.8602,1,Momma Sue's Cafeteria
192866,California,38.6766,-121.29700000000001,0,Citrus Heights Police
192867,Pennsylvania,40.1877,-77.1993,0,South Middleton Twp
192872,Virginia,38.8207,-77.0558,1,Simpson Field
192878,Texas,32.644,-96.8891,0,Holiday Inn Express
192881,Pennsylvania,39.9955,-75.1299,0,Kensington neighborhood
192882,Texas,32.9245,-96.8401,1,Sam’s Club
192885,Delaware,39.7472,-75.5714,0,Little Italy area
192887,New York,40.6833,-73.9763,0,Barclays Center
192891,Arkansas,34.7368,-92.2561,0,Eastview Terrace Apartments
192892,Ohio,39.7937,-84.12799999999999,0,Riverside Police Department
192895,Alaska,55.4741,-133.145,0,Wadleigh Island
192902,California,38.4161,-122.713,0,Costco Gasoline
192905,Florida,27.78,-80.5382,0,Indian River County Shooting Range
192906,Ohio,39.387,-84.5452,0,Alibi's
192912,Illinois,41.7313,-87.5962,0,Burnside neighborhood
192932,Oklahoma,35.5362,-97.6011,1,Meridian Ridge Apartments
192934,Alabama,32.3225,-86.2322,2,Pavilion Apartments
192939,Texas,32.794000000000004,-96.7615,0,Old East Dallas Work Yard Park
192942,Pennsylvania,40.1176,-75.0145,0,Kensington section
192944,Florida,26.2806,-80.1201,0,Deerfield Beach area
192945,California,33.7876,-117.226,0,Coachella Valley Violent Crime Gang Task Force
192946,Texas,29.8412,-95.4118,1,Candlelight Manor Apartments
192952,Florida,30.2472,-81.7837,1,Jacksonville Heights neighborhood
192956,Illinois,42.2392,-88.5848,0,Marengo Guns
192958,Pennsylvania,40.7387,-78.1932,0,Snyder Twp
192965,Ohio,39.1603,-84.5045,0,Avondale neighborhood
192979,Florida,28.5784,-81.8899,0,The Breeze Bar
192984,Illinois,41.9357,-87.7297,0,Belmont Gardens neighborhood
192988,Louisiana,29.9399,-90.0892,0,Central City
192993,North Carolina,35.5493,-82.5297,0,Shiloh area
192994,Virginia,36.9936,-78.2266,1,Little B's convenience store
192995,Florida,28.5793,-81.4516,0,Computers 4 Less
192997,Ohio,41.4845,-81.5902,0,Zanzibar Soul Fusion
192999,Illinois,41.7655,-87.6249,0,Park Manor neighborhood
193000,Illinois,41.9411,-87.7211,0,Avondale neighborhood
193002,Illinois,41.7693,-87.6154,0,Greater Grand Crossing neighborhood
193005,North Carolina,35.9552,-79.9914,0,Oak Forest subdivision
193006,Ohio,41.4491,-81.5875,1,Gawron Park
193009,Pennsylvania,40.9489,-75.97399999999999,0,South Hazleton
193011,Ohio,41.661,-83.5734,0,Central Toledo
193015,California,33.9966,-118.26899999999999,0,South Park Recreation Center
193016,Massachusetts,42.0881,-71.0948,0,Roche Bros
193017,Massachusetts,42.3047,-71.1156,0,Jamaica Plain neighborhood
193019,Massachusetts,42.3448,-71.072,0,Orchard Park development
193020,Illinois,41.7342,-87.639,0,Gresham
193021,Illinois,41.8974,-87.7118,0,Humboldt Park neighborhood
193027,Minnesota,48.0655,-91.9313,0,Angleworm Lake/Echo Trail
193034,California,33.9988,-118.27,0,Newton
193036,South Carolina,34.9365,-81.9426,0,Norris Ridge Apartments
193044,California,34.1363,-117.273,0,Mt View Cemetery
193049,Massachusetts,41.9264,-71.3555,0,Attleboro Motor Inn
193055,Maine,44.6046,-69.6632,0,A&G Shooting Supply
193056,New York,40.876,-73.8729,0,Norwood neighborhood
193059,Texas,35.1925,-101.789,0,America's Best Value Inn
193060,Virginia,37.5903,-77.4465,1,Newman Village Apartments
193061,California,32.5785,-117.059,0,Montgomery Middle School
193064,Pennsylvania,40.0292,-75.1641,0,Changsam Restaurant
193065,Nevada,36.2414,-115.056,1,Rubix Apartment Complex
193067,Tennessee,35.0847,-89.9815,0,South Memphis
193072,Illinois,41.9002,-87.7729,1,Austin neighborhood
193073,Florida,30.3542,-81.6648,0,Hogan's Creek neighborhood
193076,Indiana,39.7658,-86.2018,0,Hawthorne Park
193077,Kansas,38.8351,-97.6107,0,Kenwood Cove Aquatic Park
193081,California,38.0567,-121.37899999999999,0,Bear Creek District
193084,New Jersey,39.9587,-74.6832,0,University Park Apartments
193085,Pennsylvania,40.0098,-75.143,0,Hunting Park neighborhood
193086,Florida,28.5421,-81.3751,0,Avalon Park neighborhood
193090,Colorado,38.7174,-104.781,0,Fort Carson Army Post
193094,Ohio,41.4922,-81.663,1,East Cleveland
193096,Indiana,39.1241,-84.8478,1,Triggers Firearms
193110,California,37.9612,-121.295,0,Civic Center District
193123,South Carolina,34.8736,-81.7335,0,Old Spartanburg Road area
193130,Illinois,41.727,-87.5754,0,Warren Elementary
193131,New Jersey,40.8567,-73.9732,0,George Washington Bridge
193132,Massachusetts,42.2827,-71.0628,0,Dorchester neighborhood
193136,Texas,30.0795,-95.6729,0,Klein Memorial Park
193140,Florida,25.791,-80.2017,1,Overtown neighborhood
193141,California,38.0006,-121.316,0,Lakeview District
193145,Illinois,41.742,-87.5858,0,Avalon Park neighborhood
193159,Florida,30.4814,-84.3055,0,La Quinta Inn
193161,California,34.2681,-119.213,0,Ventura County Sheriff Dept
193169,South Carolina,32.9652,-80.0592,1,Fairwind-Oakfield Apartments
193170,California,38.5322,-121.458,1,Sam's Market
193173,Illinois,41.8595,-87.6589,0,Pilsen neighborhood
193175,Florida,28.451999999999998,-81.3363,0,McDonald's
193177,Texas,32.783,-96.7953,0,Medusa nightclub
193178,Florida,28.4525,-82.6241,1,Lake House
193180,Illinois,41.7673,-87.6249,0,Park Manor neighborhood
193181,Oklahoma,35.5067,-97.4856,1,Sooner Haven Apartments
193184,Illinois,41.8645,-87.7154,0,Lawndale neighborhood
193185,Iowa,42.0459,-91.6927,0,Midwest Shooting
193188,Illinois,41.9099,-87.7266,0,Hermosa neighborhood
193190,New Mexico,35.115,-106.70200000000001,0,Home Depot
193192,Illinois,41.7053,-87.6235,0,Rosemoor neighborhood
193197,Illinois,41.857,-87.7176,0,Lawndale
193202,Michigan,43.0915,-83.7157,1,Madison Park Estates
193205,Virginia,36.856,-76.2632,0,Mission College Apartments
193206,Virginia,36.7791,-76.1461,0,Salem area
193208,Missouri,38.658,-90.22399999999999,1,JeffVanderLou neighborhood
193211,New Jersey,40.7642,-74.1895,0,North Ward
193215,Illinois,42.3203,-87.8659,1,Woodland Village Apartments
193223,Georgia,33.7852,-84.4911,0,Blue Flame Adult Lounge
193225,Rhode Island,41.748000000000005,-71.4367,0,Exit 15
193226,Alaska,61.1952,-149.916,0,Carrs
193228,Illinois,41.8831,-87.7211,0,Garfield Park neighborhood
193229,Illinois,41.6705,-87.6288,0,(West Pullman)
193231,Illinois,41.9004,-87.7533,0,Austin neighborhood
193232,Tennessee,36.4689,-86.6778,0,Motel 6
193237,Illinois,41.8653,-87.7313,0,(Lawndale)
193239,Texas,32.966,-96.9391,0,McInnish Dog Park
193242,Maryland,39.2825,-76.5687,0,Canton neighborhood
193244,California,33.289,-116.958,1,Jilberto's Taco Shop
193247,Virginia,38.8469,-77.0883,1,Nauck neighborhood
193250,Illinois,41.9463,-87.7313,0,West Humboldt Park neighborhood
193253,Florida,26.7334,-80.0549,0,Pleasant City Elementary School
193259,New York,40.6773,-73.9282,1,BP Gas Station
193269,South Carolina,33.7022,-78.9072,0,Coastal Grand Mall
193270,North Carolina,35.9852,-77.7835,1,Executive Inn
193279,Missouri,38.7135,-90.2352,1,Baden neighborhood
193284,California,34.0625,-118.37200000000001,0,Beverly Hills community
193286,Colorado,40.7469,-105.625,0,Swamp Creek area
193287,Arkansas,34.7116,-92.4042,0,Rave Cinema
193302,Louisiana,29.9752,-90.0528,0,St Roch Community Church
193313,Ohio,39.3939,-84.5674,0,Hamilton Fire Department Station 22
193316,New York,40.6106,-74.0832,0,Concord area
193323,South Dakota,44.1291,-103.221,1,North Rapid City
193338,Illinois,41.8804,-87.7563,0,Austin
193341,Illinois,41.81399999999999,-87.6652,0,Back of the Yards
193342,California,32.7141,-117.164,1,Mad House Comedy Club
193344,Illinois,41.7548,-87.6102,0,Chatham
193345,Louisiana,29.9296,-90.0702,0,Garden District
193346,Michigan,42.2339,-83.2691,0,Little Caesar's
193347,Illinois,41.7303,-87.6174,0,West Chesterfield neighborhood
193348,Illinois,41.9042,-87.6318,0,CTA Red Line station
193352,California,34.5723,-117.40899999999999,0,Dollar General
193356,Michigan,42.3052,-85.1995,0,Liberty Mart
193358,Pennsylvania,39.9241,-75.1547,1,Hunting Park section
193360,Alaska,61.2218,-149.734,0,Andy's Ace Hardware
193366,South Carolina,34.8077,-82.4346,0,White Horse Flea Market
193369,California,34.1195,-117.24,0,Highland neighborhood
193370,Pennsylvania,40.1176,-75.0145,0,Center City
193373,Alaska,64.858,-147.701,0,Lowe's
193379,California,33.9765,-118.125,1,Quality Inn & Suites
193390,Illinois,41.7928,-87.624,0,Washington Park neighborhood
193391,Illinois,41.9268,-87.63799999999999,0,Lincoln Park neighborhood
193393,California,34.0852,-117.63,1,HK Food Store
193394,Florida,25.9353,-80.2431,0,The Oaks apartments
193396,Massachusetts,42.0538,-71.0206,0,Campello neighborhood
193399,Iowa,41.6017,-93.5868,2,East Des Moines
193402,Florida,26.5197,-81.934,1,Lago Del Sol Apartments
193403,Ohio,40.1015,-83.0127,1,Delfin NightLife
193410,California,34.5723,-117.40899999999999,0,Dollar General
193411,Florida,29.1401,-82.1982,0,West Marion Community Hospital
193414,Indiana,39.8223,-86.044,0,Kingston Square Apartment
193415,Illinois,41.8957,-87.719,0,Humboldt Park neighborhood
193421,Maryland,39.2546,-76.6498,0,Lakeland neighborhood
193423,Maryland,39.3677,-76.5704,0,Hamilton Hills neighborhood
193427,California,37.9764,-122.037,1,Nica Lounge
193435,South Carolina,33.66,-78.9172,0,Crown Reef Motel
193437,Pennsylvania,40.7045,-78.9414,1,Green Township/Indiana County
193440,California,38.0524,-121.35600000000001,0,Lakeview District
193442,New York,40.5296,-74.189,0,Huguenot area
193444,Maryland,39.3112,-76.74,2,Motel 6/Woodlawn
193447,Pennsylvania,40.4603,-80.007,0,Fineview neighborhood
193448,Alabama,33.5042,-86.85700000000001,1,Rickwood Apartments
193450,California,36.3168,-119.292,0,Smokin Deals Smoke Shop
193458,North Carolina,35.7507,-81.3381,1,Frankie’s Pizza/Alessio’s Lounge
193465,Illinois,41.8708,-87.7155,0,Humboldt Park neighborhood
193466,Illinois,41.7338,-87.6621,0,Gresham neighborhood
193468,Missouri,38.7626,-90.2668,1,(Dellwood)
193472,Nebraska,40.8561,-96.6491,1,Oasis Hotel
193474,Texas,29.5605,-98.6059,0,Northwest San Antonio
193481,Arkansas,34.6751,-92.3419,0,Windamere Apartments
193486,Illinois,41.8939,-87.714,1,East Garfield Park
193487,Illinois,41.7457,-87.6099,1,Chatham neighborhood
193489,Nevada,39.5608,-119.829,1,Vista Point Apartments
193497,Florida,30.359,-81.6012,0,Arlington neighborhood
193498,Alaska,60.8462,-149.056,0,Mile marker 76
193500,New York,40.8044,-73.9416,0,Harlem
193501,Illinois,41.7106,-87.6284,0,(Fernwood)
193505,Indiana,41.5233,-87.3493,0,Tiberon Trails Luxury Apartments
193506,Maryland,39.1257,-76.7058,0,Meade Village apartment and townhouse complex
193519,Virginia,36.9936,-76.3945,0,Green City Supermarket
193520,Illinois,41.8927,-87.6133,1,Gold Coast neighborhood
193521,Delaware,38.9153,-75.4379,0,Silver Lake Estates
193522,Illinois,41.8667,-88.2063,0,Austin
193527,Missouri,38.6443,-90.1942,3,Blair apartment complex
193529,Illinois,41.7622,-87.7189,1,Lawndale
193534,Oregon,44.9486,-122.984,2,Billares Rosita
193535,New York,40.6511,-73.8899,0,Breukelen Ballfields
193538,Pennsylvania,39.9531,-75.1525,1,Reserve Lounge/Center City
193542,Florida,29.186999999999998,-82.1082,1,Ker's Winghouse
193547,North Carolina,36.0418,-79.8017,0,Coco Bongo International Bar & Grill
193555,California,37.7539,-121.43,0,Sunset Liquors
193558,New Mexico,35.093,-106.64399999999999,0,North Valley
193562,Washington,47.6757,-122.26,1,Brettler Family Place Apartments
193570,Missouri,38.6497,-90.2051,1,St. Louis Place neighborhood
193572,Missouri,38.9633,-92.2508,0,BP Gas Station
193575,South Carolina,33.6859,-78.8858,0,Wayfarer Motel
193576,Pennsylvania,40.9696,-75.3767,1,Chestnuthill Township
193580,New Mexico,32.996,-105.991,0,McGinn’s Pistachio Tree Ranch
193590,Louisiana,29.9716,-90.1167,0,Hollygrove
193592,California,33.9906,-118.304,1,Harvard Park
193596,Kansas,39.2072,-96.5706,0,Blue Hills Shopping Center
193600,Indiana,39.8344,-86.0265,0,Churchill Ranch Apartments (Lawrence)
193601,Pennsylvania,40.2934,-76.8938,0,S Club
193603,South Carolina,33.7236,-78.8426,0,Dunes Village Resort
193604,California,37.8151,-122.359,0,Bay Bridge
193605,Illinois,41.8773,-87.6896,0,Near West Side
193609,Virginia,37.5352,-77.4269,1,17th Street Farmer’s Market
193617,Massachusetts,42.3163,-71.1002,0,Dorchester neighborhood
193618,California,37.96,-121.296,0,Civic District
193620,South Carolina,33.6975,-78.8777,0,Chapin Park
193621,Arkansas,34.6658,-92.3151,0,Auxora Arms Apartments
193625,Illinois,41.7473,-87.6168,0,Chatham
193626,Rhode Island,41.8067,-71.4541,0,Silver Lake neighborhood
193631,Illinois,41.8783,-87.6867,0,Near West Side
193637,Illinois,41.9106,-87.6752,0,Wicker Park neighborhood
193640,Illinois,41.8789,-87.6841,0,Near West Side
193644,Florida,27.9777,-82.4222,1,Tampa Super Shop
193649,Indiana,39.7877,-86.2192,0,Venus Club
